Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683620_1	(1, 0.050075592372485773)	(2, 0.04641789692962594)	(3, 0.04624372095615642)	(4, 0.045895369009217396)	(5, 0.045895369009217396)	(6, 0.04606954498268691)	(7, 0.045895369009217396)	(8, 0.045895369009217396)	(9, 0.045895369009217396)	(10, 0.0459998745932991)	(15, 0.046034709787993004)	(20, 0.04763712874391255)	(25, 0.04687075446064668)	(30, 0.06036939240453415)	(35, 0.01956280785922729)	(40, 0.010932908964147045)	(45, 0.028485399613214845)	(50, 0.004147743320068171)	(55, 0.01363811577771002)	(60, 0.027096023289414527)	(65, 0.0412767287008042)	(70, 0.0361342845792587)	(75, 0.00971613458738203)	(80, 0.02195328311535351)	(85, 0.03837018608119131)	(90, 0.047735149703109006)	(95, 0.05183617715102369)	(100, 0.012317589943183346)	(105, 0.018375036360771105)	(110, 0.007758603553953394)	(115, 8.822126953053492e-05)	(120, 0.00011401650502926804)	(125, 4.725023701900145e-05)	(130, 2.4516377675778747e-05)	(135, 0.0002804562768664365)	(140, 0.0005043769299054108)	(145, 0.0008428095380107102)
SRR16683620_2	(1, 0.036751130402067816)	(2, 0.02281705252450656)	(3, 0.02116238077654616)	(4, 0.01976897298879003)	(5, 0.01950770902858576)	(6, 0.02116238077654616)	(7, 0.022555788564302286)	(8, 0.02072694084287237)	(9, 0.023513756418384622)	(10, 0.022538370966955334)	(15, 0.021841667073077272)	(20, 0.03072464172002257)	(25, 0.02391436115736451)	(30, 0.03365079807431044)	(35, 0.012638081940093748)	(40, 0.001344414568565143)	(45, 0.0014527767902979716)	(50, 0.001440810030427448)	(55, 0.001289323483137415)	(60, 0.0028993168640277307)	(65, 0.002978502746143646)	(70, 0.0016504640070980833)	(75, 0.0023874426393949706)	(80, 0.0035035153490311946)	(85, 0.0039036910156551273)	(90, 0.00917816400780086)	(95, 0.00702998386855668)	(100, 0.010725251633627832)	(105, 0.018305264914167837)	(110, 0.009948034888721069)	(115, 0.02177255540684758)	(120, 0.03435025151738353)	(125, 0.01910320964695517)	(130, 0.03674185516631035)	(135, 0.07036711073972914)	(140, 0.06331426891064297)	(145, 0.09732410817177249)
SRR16683621_1	(1, 0.05199438600213421)	(2, 0.047806918673103264)	(3, 0.047248589695899144)	(4, 0.047039216329447596)	(5, 0.047039216329447596)	(6, 0.047248589695899144)	(7, 0.047039216329447596)	(8, 0.047039216329447596)	(9, 0.047039216329447596)	(10, 0.047095049227168014)	(15, 0.047095049227168014)	(20, 0.04890961840308142)	(25, 0.04810004138613543)	(30, 0.06434741462277549)	(35, 0.020892344891108958)	(40, 0.011747700832126475)	(45, 0.028547404699691973)	(50, 0.0035257385258717984)	(55, 0.014300046758883054)	(60, 0.027436995707589965)	(65, 0.040538789228025424)	(70, 0.03648457471891986)	(75, 0.010653238850941658)	(80, 0.022128902661992737)	(85, 0.03878145426168238)	(90, 0.048771907131540115)	(95, 0.052751196210479356)	(100, 0.013373975358450403)	(105, 0.018953561247801388)	(110, 0.008054881518595146)	(115, 5.379361541509843e-05)	(120, 9.276831984141812e-05)	(125, 5.7720490831965834e-05)	(130, 0.0)	(135, 0.00014559231738459625)	(140, 0.0006717906232331636)	(145, 0.000874683556717795)
SRR16683621_2	(1, 0.042712166756115624)	(2, 0.02659041753934649)	(3, 0.02303107030967019)	(4, 0.022891488065369156)	(5, 0.022961279187519675)	(6, 0.024775848363433082)	(7, 0.026311253050744426)	(8, 0.024636266119132052)	(9, 0.02833519559310938)	(10, 0.02640896062175515)	(15, 0.025194595096336175)	(20, 0.03541201537917168)	(25, 0.026981247823389374)	(30, 0.03940406756618118)	(35, 0.014055899726385004)	(40, 0.0007279300022509835)	(45, 0.000786166281187813)	(50, 0.0007049874335989961)	(55, 0.0006240685953506606)	(60, 0.0018868461238391431)	(65, 0.0017314405802057384)	(70, 0.0010363765240573644)	(75, 0.001790008880515132)	(80, 0.0026455678621226234)	(85, 0.0029689280256858185)	(90, 0.00885824834153906)	(95, 0.0057860815329216055)	(100, 0.010346072009644967)	(105, 0.017110915482866664)	(110, 0.009399392705411045)	(115, 0.021360970240398874)	(120, 0.03451848661888451)	(125, 0.0186159915992929)	(130, 0.03637588116918528)	(135, 0.07221857376656138)	(140, 0.06293385187118467)	(145, 0.09772815294322935)
SRR16683622_1	(1, 0.060730273674317915)	(2, 0.056849409898929726)	(3, 0.056534745268492836)	(4, 0.05632496884820159)	(5, 0.05632496884820159)	(6, 0.05632496884820159)	(7, 0.05632496884820159)	(8, 0.05632496884820159)	(9, 0.05632496884820159)	(10, 0.056387901774288963)	(15, 0.056492789984434584)	(20, 0.058296867198939374)	(25, 0.057331895665599604)	(30, 0.07046389957583207)	(35, 0.021545532892846882)	(40, 0.011378124304640972)	(45, 0.02850335061946298)	(50, 0.004126193818961659)	(55, 0.013847233743858081)	(60, 0.02780473280251571)	(65, 0.04090759098373356)	(70, 0.03630158888254011)	(75, 0.00992997487871166)	(80, 0.021217993666934082)	(85, 0.038448630870069896)	(90, 0.04883036703421133)	(95, 0.05301100103353583)	(100, 0.012409042087904384)	(105, 0.01834564909466355)	(110, 0.0074185529479183976)	(115, 5.3369496504164554e-05)	(120, 0.00011043817450115077)	(125, 2.8633866763181887e-05)	(130, 0.0)	(135, 6.190829215142148e-05)	(140, 0.00048358222235690885)	(145, 0.0009060086890172445)
SRR16683622_2	(1, 0.0497170116090271)	(2, 0.034508221137911216)	(3, 0.0320957923045618)	(4, 0.03230556872485305)	(5, 0.03136157483354241)	(6, 0.03345933903645494)	(7, 0.035032662188639346)	(8, 0.0320957923045618)	(9, 0.03660598534082375)	(10, 0.034634086990085966)	(15, 0.033291517900221945)	(20, 0.04292025559159048)	(25, 0.03603958900603737)	(30, 0.04466139988000789)	(35, 0.01442369466613031)	(40, 0.0011774622786292067)	(45, 0.0009484382594092452)	(50, 0.0009730886001401247)	(55, 0.0009781991311465196)	(60, 0.002013117818362804)	(65, 0.002376549591352298)	(70, 0.0012447567352258295)	(75, 0.0018795147048808122)	(80, 0.002985944508129627)	(85, 0.0031298003598585057)	(90, 0.008671577296971452)	(95, 0.005981122053731446)	(100, 0.010164930890687408)	(105, 0.016497154429184646)	(110, 0.009519586808543002)	(115, 0.020248143942399106)	(120, 0.03378328877275154)	(125, 0.018095934838574797)	(130, 0.03533359411472216)	(135, 0.06941059329146772)	(140, 0.060002353540591455)	(145, 0.09557152324479753)
SRR16683623_1	(1, 0.04034925643885869)	(2, 0.037323062205944287)	(3, 0.03723900125503)	(4, 0.03698681840228713)	(5, 0.03698681840228713)	(6, 0.03698681840228713)	(7, 0.03698681840228713)	(8, 0.03698681840228713)	(9, 0.03698681840228713)	(10, 0.037020442782652846)	(15, 0.03713812811393285)	(20, 0.03844947894819576)	(25, 0.03757524505868715)	(30, 0.04488854778823029)	(35, 0.013391457192423802)	(40, 0.010793668006641895)	(45, 0.026705844230070847)	(50, 0.0032597491411912208)	(55, 0.012646689750120371)	(60, 0.02568060830431385)	(65, 0.03851307151377852)	(70, 0.033311125916055964)	(75, 0.00931467093385344)	(80, 0.019908466105533235)	(85, 0.03444770074685547)	(90, 0.04282551260414306)	(95, 0.046696796457719514)	(100, 0.011013267220247766)	(105, 0.016618028093175613)	(110, 0.006135021162149344)	(115, 1.861637861544035e-05)	(120, 0.00011329429212026869)	(125, 5.751010021134962e-05)	(130, 0.0)	(135, 0.00019798126424103982)	(140, 0.0003827529120445895)	(145, 0.0007691390641885006)
SRR16683623_2	(1, 0.036062147942229957)	(2, 0.023537066256000903)	(3, 0.021519603434057965)	(4, 0.020763054875829363)	(5, 0.020678993924915078)	(6, 0.022612395795943725)	(7, 0.024797980519715233)	(8, 0.022780517697772302)	(9, 0.02681544334165817)	(10, 0.024562609857155228)	(15, 0.022847766458503733)	(20, 0.033473070654069854)	(25, 0.02481479270989809)	(30, 0.027622428470435344)	(35, 0.008595588495031885)	(40, 0.0006060889718407696)	(45, 0.0006405577572387241)	(50, 0.000641698515177183)	(55, 0.00038931094332749817)	(60, 0.0014603597239580502)	(65, 0.0015851663879273726)	(70, 0.0008218906464221303)	(75, 0.0011533108110666885)	(80, 0.0022173578933436995)	(85, 0.002128549006525922)	(90, 0.006790176338768583)	(95, 0.004491317466733628)	(100, 0.008805598567287866)	(105, 0.01520078274961481)	(110, 0.00762211220667495)	(115, 0.016884904523032162)	(120, 0.028684228565148417)	(125, 0.015127418301875398)	(130, 0.028241374548600578)	(135, 0.05736183492903949)	(140, 0.04869674725481157)	(145, 0.07626117458066566)
SRR16683624_1	(1, 0.04679833117151042)	(2, 0.04352244798950469)	(3, 0.04305446467778959)	(4, 0.04289847024055122)	(5, 0.04289847024055122)	(6, 0.04313246189640878)	(7, 0.04289847024055122)	(8, 0.04289847024055122)	(9, 0.04289847024055122)	(10, 0.04300766634661808)	(15, 0.04311686245268494)	(20, 0.04477040348741164)	(25, 0.04372524075791458)	(30, 0.056859972373385165)	(35, 0.018331822857753175)	(40, 0.010884728225851856)	(45, 0.027793074680603023)	(50, 0.004420419316886332)	(55, 0.014465328268097074)	(60, 0.02694359097432672)	(65, 0.03863060288125261)	(70, 0.03471793580729812)	(75, 0.010045565571077292)	(80, 0.02059674073188193)	(85, 0.03661994067940701)	(90, 0.046194801934205554)	(95, 0.04994169381695204)	(100, 0.012754761583589638)	(105, 0.017515543208586802)	(110, 0.007355872985575321)	(115, 7.769001180305504e-05)	(120, 0.0001402426478292742)	(125, 0.00010354337867014683)	(130, 0.0)	(135, 0.00013355408339384074)	(140, 0.0004162646629227514)	(145, 0.0008744185469251072)
SRR16683624_2	(1, 0.03868662043511528)	(2, 0.024257134990566236)	(3, 0.021683226776133165)	(4, 0.021137246245798873)	(5, 0.020747260152702954)	(6, 0.02222920730646745)	(7, 0.023945146116089503)	(8, 0.022853185055420923)	(9, 0.025661084925711546)	(10, 0.0242415355468424)	(15, 0.022775187836801738)	(20, 0.032836829038676484)	(25, 0.02497470940186273)	(30, 0.03406918509285959)	(35, 0.012536516703074086)	(40, 0.0012977623450033961)	(45, 0.0013478356267435665)	(50, 0.0013054230734629193)	(55, 0.0012328941859081142)	(60, 0.0024504971724604216)	(65, 0.002502282530795719)	(70, 0.001700882207103629)	(75, 0.002212211736520666)	(80, 0.0031891976560061647)	(85, 0.003525645783597549)	(90, 0.008278710163215974)	(95, 0.005992754024432213)	(100, 0.009176447857971528)	(105, 0.016590140128811506)	(110, 0.009174731053897203)	(115, 0.020202295167393223)	(120, 0.03181903356005231)	(125, 0.01734183664155834)	(130, 0.03330941502435133)	(135, 0.06659140171999521)	(140, 0.05928822124434286)	(145, 0.09461011367664422)
SRR16683625_1	(1, 0.04429842371442283)	(2, 0.04075756331548087)	(3, 0.04068222586018423)	(4, 0.040230201128404405)	(5, 0.040230201128404405)	(6, 0.04045621349429432)	(7, 0.040230201128404405)	(8, 0.040230201128404405)	(9, 0.040230201128404405)	(10, 0.04027540360158238)	(15, 0.04030553858370104)	(20, 0.042354717367769586)	(25, 0.0411041156098454)	(30, 0.054694992545358805)	(35, 0.017872038916100806)	(40, 0.012658013700864853)	(45, 0.02991642175372002)	(50, 0.0036456318267304106)	(55, 0.014910760547989527)	(60, 0.02976179049880177)	(65, 0.04205366121465275)	(70, 0.03729726545574774)	(75, 0.010856649713752657)	(80, 0.023219028458202066)	(85, 0.038758423332050596)	(90, 0.047705289528746864)	(95, 0.052509253679951795)	(100, 0.014001902601315248)	(105, 0.019799065144409322)	(110, 0.008384475298262703)	(115, 5.620316169012649e-05)	(120, 0.00015474660050733674)	(125, 8.004530564299394e-05)	(130, 2.07476886037511e-05)	(135, 0.00019414074600091632)	(140, 0.00044887292497268607)	(145, 0.0007970102770352756)
SRR16683625_2	(1, 0.038346764745988464)	(2, 0.0237312984184408)	(3, 0.022149211857211415)	(4, 0.021546512214838314)	(5, 0.021320499848948404)	(6, 0.02350528605255089)	(7, 0.025012035158483638)	(8, 0.022751911499584516)	(9, 0.026669459175009663)	(10, 0.024936697703187002)	(15, 0.02330940866877963)	(20, 0.03409773226725812)	(25, 0.02546405989026346)	(30, 0.03454975699903794)	(35, 0.012048547049274636)	(40, 0.0007248985746077694)	(45, 0.0009082177815418358)	(50, 0.0007593580629930037)	(55, 0.0005188069819822913)	(60, 0.001996069891926634)	(65, 0.002058234415567433)	(70, 0.0010311275536030097)	(75, 0.0015327314807718835)	(80, 0.0025298567124383926)	(85, 0.0028450700057925625)	(90, 0.007860833784572774)	(95, 0.005925739843813705)	(100, 0.009377995388720499)	(105, 0.01642688082032444)	(110, 0.008498843920642273)	(115, 0.020286287894298316)	(120, 0.03156096261323221)	(125, 0.017152562424506683)	(130, 0.03363063255935765)	(135, 0.06982731467279418)	(140, 0.058799398639445374)	(145, 0.09534431792544885)
SRR16683626_1	(1, 0.04710035429754564)	(2, 0.04356380892366849)	(3, 0.04300117670509712)	(4, 0.042760048611423684)	(5, 0.042760048611423684)	(6, 0.04300117670509712)	(7, 0.042760048611423684)	(8, 0.042760048611423684)	(9, 0.042760048611423684)	(10, 0.04287257505513796)	(15, 0.04287257505513796)	(20, 0.044544396504607155)	(25, 0.04390138825481131)	(30, 0.058642352381381053)	(35, 0.01974558291149344)	(40, 0.011896013368668898)	(45, 0.030394984520534064)	(50, 0.003941556609917443)	(55, 0.01483469826142227)	(60, 0.029161853538570204)	(65, 0.04200413490093625)	(70, 0.03735702708902383)	(75, 0.011172444054113167)	(80, 0.023506042783396443)	(85, 0.03919062654883027)	(90, 0.048986111507271654)	(95, 0.053070650484215456)	(100, 0.013532740357737622)	(105, 0.019461572017480926)	(110, 0.008081613783377309)	(115, 4.0127243489103944e-05)	(120, 0.00018641371292412486)	(125, 8.571167150830471e-05)	(130, 2.2203122602756605e-05)	(135, 0.00032289602678745434)	(140, 0.0008152095076446271)	(145, 0.0012589229826051975)
SRR16683626_2	(1, 0.041474032111831996)	(2, 0.026443714272854118)	(3, 0.023469801117548338)	(4, 0.02266604080530353)	(5, 0.02226416064918113)	(6, 0.024273561429793145)	(7, 0.02459506555469107)	(8, 0.02371092921122178)	(9, 0.027167098553874447)	(10, 0.025221998598242014)	(15, 0.02390383168616053)	(20, 0.032552292645914645)	(25, 0.02588108205428276)	(30, 0.03747130575685286)	(35, 0.013547674055834114)	(40, 0.0008541423081664868)	(45, 0.0009531707224080905)	(50, 0.0008594868701218038)	(55, 0.0007986029338064106)	(60, 0.002313341252288731)	(65, 0.002365167271906907)	(70, 0.001386407460809769)	(75, 0.001943402377068393)	(80, 0.003152022382099802)	(85, 0.003254007475516639)	(90, 0.009212370654772787)	(95, 0.006236273419918115)	(100, 0.011075265954299644)	(105, 0.01905046059464354)	(110, 0.01001471617729321)	(115, 0.022085262363882002)	(120, 0.035969030561029805)	(125, 0.01915747033005554)	(130, 0.03738281177898819)	(135, 0.07209953618275938)	(140, 0.06272517074584555)	(145, 0.0987902598207327)
SRR16683627_1	(1, 0.0429290939416624)	(2, 0.03956371564030837)	(3, 0.03980996283309037)	(4, 0.039317468447526364)	(5, 0.039317468447526364)	(6, 0.03939955084512037)	(7, 0.039317468447526364)	(8, 0.039317468447526364)	(9, 0.039317468447526364)	(10, 0.03935030140656397)	(15, 0.03943238380415797)	(20, 0.04122178007170718)	(25, 0.04030245721865437)	(30, 0.055307119498837716)	(35, 0.01856807598911155)	(40, 0.011913259622507636)	(45, 0.028412632556556475)	(50, 0.003854947427947641)	(55, 0.013813167189688695)	(60, 0.02684407057130538)	(65, 0.039268665761970536)	(70, 0.03507497062343634)	(75, 0.01028285945342991)	(80, 0.021227374083274346)	(85, 0.03664827655913325)	(90, 0.045592382891193245)	(95, 0.04956035786754198)	(100, 0.012702733950123717)	(105, 0.017729573081070486)	(110, 0.006954242264584166)	(115, 2.019738500416874e-05)	(120, 8.322927939465681e-05)	(125, 4.295230983562796e-05)	(130, 0.0)	(135, 0.00016106879731539732)	(140, 0.00042975047970897297)	(145, 0.0009030997295944616)
SRR16683627_2	(1, 0.03874289166436836)	(2, 0.024132224892636226)	(3, 0.021259340976846196)	(4, 0.020192269808124188)	(5, 0.020274352205718188)	(6, 0.0214235057720342)	(7, 0.02331140091669622)	(8, 0.021669752964816203)	(9, 0.025527625651734238)	(10, 0.02372181290466622)	(15, 0.022063748473267406)	(20, 0.031765887868878295)	(25, 0.024476970962531028)	(30, 0.035541678158202326)	(35, 0.01273275266504728)	(40, 0.0008883943128286442)	(45, 0.0008738230798438527)	(50, 0.0008271090619392202)	(55, 0.0007312895010594556)	(60, 0.0018396106982392921)	(65, 0.001685297916011156)	(70, 0.0010716706086000374)	(75, 0.001530540034714024)	(80, 0.0024035865691762665)	(85, 0.002686770782569716)	(90, 0.008090897093498048)	(95, 0.004838380674627879)	(100, 0.009193726994617457)	(105, 0.01688598643294366)	(110, 0.008872049699215876)	(115, 0.01914128860935503)	(120, 0.03278274859990345)	(125, 0.017680373729936492)	(130, 0.03423409617976887)	(135, 0.06728680788195773)	(140, 0.05886180835276405)	(145, 0.09220833691156001)
SRR16683628_1	(1, 0.04469281113659096)	(2, 0.04131198962994847)	(3, 0.04155936681336134)	(4, 0.040982153385397985)	(5, 0.040982153385397985)	(6, 0.04106461244653561)	(7, 0.040982153385397985)	(8, 0.040982153385397985)	(9, 0.040982153385397985)	(10, 0.04101513700985303)	(15, 0.041048120634308086)	(20, 0.04314258078720367)	(25, 0.042054121180187067)	(30, 0.05674832587491126)	(35, 0.01855467960079706)	(40, 0.012465956283511557)	(45, 0.02887910309425589)	(50, 0.003590143858394089)	(55, 0.014488740262456518)	(60, 0.027580881396334578)	(65, 0.040549752551853904)	(70, 0.03534475794975864)	(75, 0.010771141462253)	(80, 0.022081443113660965)	(85, 0.0383363470696137)	(90, 0.047031757617391555)	(95, 0.05091342208045448)	(100, 0.013343860156345562)	(105, 0.019259828519416763)	(110, 0.008070564213724797)	(115, 3.9676989627442986e-05)	(120, 0.0001222248342121978)	(125, 6.287834423713687e-05)	(130, 0.0)	(135, 6.690814559836959e-05)	(140, 0.00066867900617698)	(145, 0.0009526312515725421)
SRR16683628_2	(1, 0.03908559497923268)	(2, 0.02473771834128651)	(3, 0.021439355895781644)	(4, 0.02044984716213018)	(5, 0.01995509279530445)	(6, 0.022511323690570725)	(7, 0.023665750546497426)	(8, 0.022099028384882615)	(9, 0.025892145197213216)	(10, 0.02462227565569384)	(15, 0.022527815502798247)	(20, 0.033000116267276204)	(25, 0.025628276201572823)	(30, 0.035325461791357135)	(35, 0.012494138730493175)	(40, 0.0013388761704835658)	(45, 0.0014245835412231408)	(50, 0.0013958789001936617)	(55, 0.0012516640874042039)	(60, 0.0027525387134499785)	(65, 0.0028222841472299452)	(70, 0.0019083910934024535)	(75, 0.0025805275114338874)	(80, 0.0034623321747569535)	(85, 0.0038952045449458135)	(90, 0.009302991269500502)	(95, 0.0066399999417863015)	(100, 0.011103488404640035)	(105, 0.017903134202915942)	(110, 0.009584328635205157)	(115, 0.020803491175190807)	(120, 0.033436994813392004)	(125, 0.018719215337500948)	(130, 0.03324761491085226)	(135, 0.06609775227420511)	(140, 0.05789281255532173)	(145, 0.09138003243696015)
SRR16683629_1	(1, 0.041930168648460484)	(2, 0.03819025652201118)	(3, 0.037902570973822776)	(4, 0.03768680681268147)	(5, 0.03768680681268147)	(6, 0.037902570973822776)	(7, 0.03768680681268147)	(8, 0.03768680681268147)	(9, 0.03768680681268147)	(10, 0.03774434392231915)	(15, 0.03784503386418509)	(20, 0.03945607293404018)	(25, 0.038765627618388)	(30, 0.057983022237373665)	(35, 0.020320320839288298)	(40, 0.011040756555936298)	(45, 0.025262564180666275)	(50, 0.0035482842228014193)	(55, 0.013559589789497242)	(60, 0.025145174322679504)	(65, 0.0365335438474671)	(70, 0.03229290613443385)	(75, 0.009873291238779607)	(80, 0.020370423073734434)	(85, 0.03428486014247334)	(90, 0.04354405618819761)	(95, 0.04737500026647413)	(100, 0.012349215656789255)	(105, 0.017319470396815976)	(110, 0.007226871746465004)	(115, 7.328497135931713e-05)	(120, 0.00015158164073483747)	(125, 9.818541569544926e-05)	(130, 4.07424081615192e-05)	(135, 0.00016949561917385293)	(140, 0.0006396737575605578)	(145, 0.0013219694322896699)
SRR16683629_2	(1, 0.03718335710335175)	(2, 0.022151787210507427)	(3, 0.01905916756748204)	(4, 0.01913108895452914)	(5, 0.018196110922916814)	(6, 0.02013798837318857)	(7, 0.021072966404800896)	(8, 0.019562617276811755)	(9, 0.02330252940326106)	(10, 0.021662721778587135)	(15, 0.020267446869873355)	(20, 0.029976834121232126)	(25, 0.02228124570719221)	(30, 0.037888186696413355)	(35, 0.014427893004934137)	(40, 0.0012120921778785672)	(45, 0.0011869011848313449)	(50, 0.0012358601244787397)	(55, 0.0009067475914517102)	(60, 0.002416842919357615)	(65, 0.0023499731760973225)	(70, 0.0015340705795793847)	(75, 0.0020112330412677595)	(80, 0.0030937272514368046)	(85, 0.0032889974380441007)	(90, 0.008522133634117038)	(95, 0.0064803519011547815)	(100, 0.010154858225401537)	(105, 0.01669576483523162)	(110, 0.00951065290898874)	(115, 0.019210254863387014)	(120, 0.03149256536273399)	(125, 0.01799012511403751)	(130, 0.032933426467646895)	(135, 0.06524304042347388)	(140, 0.05677604617726039)	(145, 0.091208315076767)
SRR16683630_1	(1, 0.030125957007589965)	(2, 0.01652478654424766)	(3, 0.013283386106722157)	(4, 0.01417318230525857)	(5, 0.016461229672923627)	(6, 0.013092715492750068)	(7, 0.012965601750102008)	(8, 0.012965601750102008)	(9, 0.012965601750102008)	(10, 0.013321520229516572)	(15, 0.01385539794863842)	(20, 0.014897730638352502)	(25, 0.015139246749383816)	(30, 0.03705365598190917)	(35, 0.017610689994214175)	(40, 0.017442696661304654)	(45, 0.009960644585405111)	(50, 0.0011039754927710144)	(55, 0.006023919216018516)	(60, 0.011632154911223032)	(65, 0.0018835079131530198)	(70, 0.0004223887695273958)	(75, 0.0004268647888439955)	(80, 0.0014180064126301426)	(85, 0.0010680666555752051)	(90, 0.00187741325829243)	(95, 0.0043298355525627176)	(100, 0.005436172058162139)	(105, 0.005182080190041014)	(110, 0.008171931417178454)	(115, 0.01317726316412443)	(120, 0.008930105408435363)	(125, 0.018374860463874324)	(130, 0.012933324788994892)	(135, 0.007544229549423898)	(140, 0.0042505719233076385)	(145, 0.007962943765090155)
SRR16683630_2	(1, 0.032541118117903084)	(2, 0.02802858025389699)	(3, 0.027837909639924902)	(4, 0.027138784055360576)	(5, 0.02218134809208628)	(6, 0.020401755695013454)	(7, 0.01887639078323675)	(8, 0.0196390732391251)	(9, 0.01614344531630348)	(10, 0.019588227742065877)	(15, 0.02335079452444842)	(20, 0.027456568411980724)	(25, 0.026236276482559356)	(30, 0.04722275539375388)	(35, 0.02422714577883339)	(40, 0.010710158751328093)	(45, 0.008515506789006966)	(50, 0.01388886749506958)	(55, 0.01355614073827955)	(60, 0.012500686369461875)	(65, 0.015249107776796483)	(70, 0.012260538421082845)	(75, 0.014497268858586144)	(80, 0.020036722289273834)	(85, 0.02876157923931441)	(90, 0.025523921586509134)	(95, 0.0068174173982189275)	(100, 0.029921089611933845)	(105, 0.06793350314992513)	(110, 0.08804471841482207)	(115, 0.051749686152015015)	(120, 0.018415729243925337)	(125, 0.012375151668593763)	(130, 0.02227616002353003)	(135, 0.03378869088395542)	(140, 0.04058791255162618)	(145, 0.03796094397929777)
SRR16683631_1	(1, 0.0349122004675199)	(2, 0.030358435189147742)	(3, 0.03030946997110073)	(4, 0.03001567866281865)	(5, 0.03001567866281865)	(6, 0.030162574316959692)	(7, 0.03001567866281865)	(8, 0.03001567866281865)	(9, 0.03001567866281865)	(10, 0.03007443692447507)	(15, 0.030103816055303278)	(20, 0.031876356948605127)	(25, 0.033315934359187296)	(30, 0.06671021306724981)	(35, 0.02508075473356333)	(40, 0.011380140562932375)	(45, 0.02854897185201682)	(50, 0.0038996478707277646)	(55, 0.014342115382118497)	(60, 0.027607898941190243)	(65, 0.04055784229022993)	(70, 0.03619279043323481)	(75, 0.010463773027487317)	(80, 0.022150631739632776)	(85, 0.03849848950363084)	(90, 0.04806337001187279)	(95, 0.053086483648919415)	(100, 0.013316955116829366)	(105, 0.019146036057844464)	(110, 0.007890410575200927)	(115, 5.196850864281771e-05)	(120, 0.0001759563974633043)	(125, 8.485367549352312e-05)	(130, 4.442986486656601e-05)	(135, 0.00021790378427276322)	(140, 0.0004261626495646503)	(145, 0.0009110364781030357)
SRR16683631_2	(1, 0.03236600912907525)	(2, 0.018410921985676693)	(3, 0.016648174135984246)	(4, 0.01596266108332607)	(5, 0.01591369586527906)	(6, 0.017627478496924497)	(7, 0.019096435038334872)	(8, 0.017676443714971506)	(9, 0.021152974196309394)	(10, 0.019164986343600688)	(15, 0.017686236758580907)	(20, 0.028037483853719347)	(25, 0.022171450731687255)	(30, 0.05103155024859641)	(35, 0.02005622608515707)	(40, 0.0008654290310332032)	(45, 0.0008784554266287872)	(50, 0.0007937078020286379)	(55, 0.000679065266660442)	(60, 0.0020343642390188645)	(65, 0.002106072600900972)	(70, 0.0012156755802816184)	(75, 0.0017352831783530324)	(80, 0.002733284793598711)	(85, 0.0030915720383472086)	(90, 0.008132611494719628)	(95, 0.005759404846322916)	(100, 0.009662943641847504)	(105, 0.016823551423888066)	(110, 0.009681624839667658)	(115, 0.020440161297609137)	(120, 0.03383263958101268)	(125, 0.018545091460503284)	(130, 0.03638916028332092)	(135, 0.07343082089401673)	(140, 0.0664184451061195)	(145, 0.10537139184045707)
SRR16683632_1	(1, 0.04424390847410133)	(2, 0.04022918344589585)	(3, 0.03990145079053213)	(4, 0.03973758446285028)	(5, 0.03973758446285028)	(6, 0.03973758446285028)	(7, 0.03973758446285028)	(8, 0.03973758446285028)	(9, 0.039819517626691205)	(10, 0.039786744361154834)	(15, 0.03998338395437306)	(20, 0.041654820496728)	(25, 0.04109767498260968)	(30, 0.06013894225924144)	(35, 0.020573454698122287)	(40, 0.01163940530530012)	(45, 0.028791351908977116)	(50, 0.00395872195891476)	(55, 0.014259912221577714)	(60, 0.02741529044594756)	(65, 0.041291213697364715)	(70, 0.03602225839681071)	(75, 0.01047065871382804)	(80, 0.022101010614129408)	(85, 0.038886517078649506)	(90, 0.04877454192530218)	(95, 0.053196789278229344)	(100, 0.013197136317748511)	(105, 0.018461815472667092)	(110, 0.007781562529564819)	(115, 6.361557869183468e-05)	(120, 4.400889331716153e-05)	(125, 2.289461152423166e-05)	(130, 0.0)	(135, 9.974888218908897e-05)	(140, 0.0004432431107635854)	(145, 0.0005751884780800464)
SRR16683632_2	(1, 0.0392459854798047)	(2, 0.024661882316119446)	(3, 0.022203887400891596)	(4, 0.022285820564732526)	(5, 0.021302622598641383)	(6, 0.024170283333073878)	(7, 0.02548121395452873)	(8, 0.024334149660755734)	(9, 0.026956010903665444)	(10, 0.025268187728542318)	(15, 0.024039190270928393)	(20, 0.03482159463239457)	(25, 0.026923237638129073)	(30, 0.04070439579617323)	(35, 0.014714192798575497)	(40, 0.0007396540884379738)	(45, 0.0007584006056653185)	(50, 0.0009108576718643517)	(55, 0.000549657380232988)	(60, 0.0019472013009990484)	(65, 0.0021177312897169916)	(70, 0.001233801641024727)	(75, 0.001701713573475217)	(80, 0.0029635436502637464)	(85, 0.0033038957419786706)	(90, 0.009001901766334464)	(95, 0.006250898684007498)	(100, 0.010448325703999319)	(105, 0.01950868285232423)	(110, 0.009880973222562567)	(115, 0.021806902532276125)	(120, 0.03672138432124731)	(125, 0.021383572185387313)	(130, 0.03870694868673878)	(135, 0.07711820547461715)	(140, 0.06895564516445594)	(145, 0.10742046290732533)
